date,rate,timestamp
2022-05-10,14552.25,2022-05-09 23:59:55+00:00
2022-05-09,14496.979191,2022-05-08 23:59:29+00:00
2022-05-08,14498.65,2022-05-07 23:59:00+00:00
2022-05-07,14498.65,2022-05-06 23:59:00+00:00
2022-05-06,14458.75,2022-05-05 23:59:00+00:00
2022-05-05,14430.0,2022-05-04 23:59:59+00:00
2022-05-04,14455.8,2022-05-03 23:59:56+00:00
2022-05-03,14526.6,2022-05-02 23:59:00+00:00
2022-05-02,14496.979191,2022-05-01 23:59:55+00:00
2022-05-01,14525.1,2022-04-30 23:59:00+00:00
2022-04-30,14525.1,2022-04-29 23:59:00+00:00
2022-04-29,14516.0,2022-04-28 23:59:20+00:00
2022-04-28,14447.55,2022-04-27 23:59:19+00:00
2022-04-27,14432.5,2022-04-26 23:59:04+00:00
2022-04-26,14426.5,2022-04-25 23:59:34+00:00
2022-04-25,14356.737402,2022-04-24 23:59:00+00:00
2022-04-24,14470.0,2022-04-23 23:59:03+00:00
2022-04-23,14470.0,2022-04-22 23:59:00+00:00
2022-04-22,14386.0,2022-04-21 23:59:14+00:00
2022-04-21,14364.0,2022-04-20 23:59:59+00:00
2022-04-20,14375.5,2022-04-19 23:59:59+00:00
2022-04-19,14353.85,2022-04-18 23:59:00+00:00
2022-04-18,14344.059471,2022-04-17 23:59:24+00:00
2022-04-17,14366.767035,2022-04-16 23:59:00+00:00
2022-04-16,14366.767035,2022-04-15 23:59:00+00:00
2022-04-15,14383.95,2022-04-14 23:59:46+00:00
2022-04-14,14372.0,2022-04-13 23:59:59+00:00
2022-04-13,14376.5,2022-04-12 23:59:59+00:00
2022-04-12,14373.0,2022-04-11 23:59:59+00:00
2022-04-11,14362.330361,2022-04-10 23:59:17+00:00
2022-04-10,14370.65,2022-04-09 23:59:03+00:00
2022-04-09,14370.65,2022-04-08 23:59:00+00:00
2022-04-08,14374.45,2022-04-07 23:59:16+00:00
2022-04-07,14380.95,2022-04-06 23:59:16+00:00
2022-04-06,14368.5,2022-04-05 23:59:59+00:00
2022-04-05,14328.9,2022-04-04 23:59:46+00:00
2022-04-04,14367.909381,2022-04-03 23:59:49+00:00
2022-04-03,14371.45,2022-04-02 23:59:00+00:00
2022-04-02,14371.45,2022-04-01 23:59:00+00:00
2022-04-01,14348.05,2022-03-31 23:59:34+00:00
2022-03-31,14330.5,2022-03-30 23:59:59+00:00
2022-03-30,14347.5,2022-03-29 23:59:59+00:00
2022-03-29,14363.9,2022-03-28 23:59:34+00:00
2022-03-28,14341.01617,2022-03-27 23:59:34+00:00
2022-03-27,14357.4,2022-03-26 23:59:08+00:00
2022-03-26,14357.4,2022-03-25 23:59:00+00:00
2022-03-25,14362.1,2022-03-24 23:59:05+00:00
2022-03-24,14381.05,2022-03-23 23:59:00+00:00
2022-03-23,14350.5,2022-03-22 23:59:59+00:00
2022-03-22,14341.95,2022-03-21 23:59:10+00:00
2022-03-21,14347.726256,2022-03-20 23:59:11+00:00
2022-03-20,14342.35,2022-03-19 23:59:03+00:00
2022-03-19,14342.35,2022-03-18 23:59:00+00:00
2022-03-18,14330.5,2022-03-17 23:59:59+00:00
2022-03-17,14267.5,2022-03-16 23:59:59+00:00
2022-03-16,14312.0,2022-03-15 23:59:59+00:00
2022-03-15,14351.5,2022-03-14 23:59:59+00:00
2022-03-14,14319.970817,2022-03-13 23:59:40+00:00
2022-03-13,14327.0,2022-03-12 23:59:00+00:00
2022-03-12,14327.0,2022-03-11 23:59:00+00:00
2022-03-11,14280.0,2022-03-10 23:59:35+00:00
2022-03-10,14257.95,2022-03-09 23:59:35+00:00
2022-03-09,14363.7,2022-03-08 23:59:35+00:00
2022-03-08,14407.4,2022-03-07 23:59:36+00:00
2022-03-07,14384.53298,2022-03-06 23:59:00+00:00
2022-03-06,14383.2,2022-03-05 23:59:27+00:00
2022-03-05,14383.2,2022-03-04 23:59:03+00:00
2022-03-04,14359.4,2022-03-03 23:59:34+00:00
2022-03-03,14391.5,2022-03-02 23:59:59+00:00
2022-03-02,14429.843755,2022-03-01 23:59:04+00:00
2022-03-01,14367.909381,2022-02-28 23:59:38+00:00
2022-02-28,14343.78211,2022-02-27 23:59:24+00:00
2022-02-27,14334.25,2022-02-26 23:59:03+00:00
2022-02-26,14334.25,2022-02-25 23:59:00+00:00
2022-02-25,14421.45,2022-02-24 23:59:25+00:00
2022-02-24,14351.75,2022-02-23 23:59:30+00:00
2022-02-23,14380.2,2022-02-22 23:59:25+00:00
2022-02-22,14354.8,2022-02-21 23:59:30+00:00
2022-02-21,14355.681163,2022-02-20 23:59:25+00:00
2022-02-20,14366.9,2022-02-19 23:59:00+00:00
2022-02-19,14366.9,2022-02-18 23:59:00+00:00
2022-02-18,14357.4,2022-02-17 23:59:00+00:00
2022-02-17,14274.45,2022-02-16 23:59:00+00:00
2022-02-16,14265.45,2022-02-15 23:59:03+00:00
2022-02-15,14303.45,2022-02-14 23:59:00+00:00
2022-02-14,14346.86262,2022-02-13 23:59:30+00:00
2022-02-13,14344.75,2022-02-12 23:59:07+00:00
2022-02-12,14344.75,2022-02-11 23:59:00+00:00
2022-02-11,14357.0,2022-02-10 23:59:14+00:00
2022-02-10,14334.3,2022-02-09 23:59:13+00:00
2022-02-09,14386.75,2022-02-08 23:59:50+00:00
2022-02-08,14394.9,2022-02-07 23:59:33+00:00
2022-02-07,14394.849045,2022-02-06 23:59:14+00:00
2022-02-06,14400.7,2022-02-05 23:59:00+00:00
2022-02-05,14400.7,2022-02-04 23:59:00+00:00
2022-02-04,14387.0,2022-02-03 23:59:49+00:00
2022-02-03,14355.35,2022-02-02 23:59:19+00:00
2022-02-02,14328.3,2022-02-01 23:59:37+00:00
2022-02-01,14339.4,2022-01-31 23:59:36+00:00
2022-01-31,14384.618694,2022-01-30 23:59:19+00:00
2022-01-30,14383.4,2022-01-29 23:59:00+00:00
2022-01-29,14383.4,2022-01-28 23:59:01+00:00
2022-01-28,14395.0,2022-01-27 23:59:53+00:00
2022-01-27,14366.45,2022-01-26 23:59:54+00:00
2022-01-26,14330.55,2022-01-25 23:59:00+00:00
2022-01-25,14350.7,2022-01-24 23:59:52+00:00
2022-01-24,14332.029169,2022-01-23 23:59:53+00:00
2022-01-23,14329.75,2022-01-22 23:59:32+00:00
2022-01-22,14329.75,2022-01-21 23:59:00+00:00
2022-01-21,14327.6,2022-01-20 23:59:57+00:00
2022-01-20,14362.85,2022-01-19 23:59:57+00:00
2022-01-19,14358.7,2022-01-18 23:59:44+00:00
2022-01-18,14331.25,2022-01-17 23:59:36+00:00
2022-01-17,14316.809304,2022-01-16 23:59:27+00:00
2022-01-16,14314.55,2022-01-15 23:59:00+00:00
2022-01-15,14314.55,2022-01-14 23:59:00+00:00
2022-01-14,14309.0,2022-01-13 23:59:31+00:00
2022-01-13,14298.95,2022-01-12 23:59:31+00:00
2022-01-12,14284.465014,2022-01-11 23:59:31+00:00
2022-01-11,14290.15,2022-01-10 23:59:31+00:00
2022-01-10,14344.787966,2022-01-09 23:59:27+00:00
2022-01-09,14318.75,2022-01-08 23:59:00+00:00
2022-01-08,14318.75,2022-01-07 23:59:00+00:00
2022-01-07,14370.9,2022-01-06 23:59:21+00:00
2022-01-06,14404.85,2022-01-05 23:59:25+00:00
2022-01-05,14346.45,2022-01-04 23:59:26+00:00
2022-01-04,14283.65,2022-01-03 23:59:33+00:00
2022-01-03,14243.841246,2022-01-02 23:59:25+00:00
2022-01-02,14242.0,2022-01-01 23:59:06+00:00
2022-01-01,14242.0,2021-12-31 23:59:06+00:00
2021-12-31,14266.15,2021-12-30 23:59:28+00:00
2021-12-30,14219.7,2021-12-29 23:59:34+00:00
2021-12-29,14227.95,2021-12-28 23:59:29+00:00
2021-12-28,14214.05,2021-12-27 23:59:21+00:00
2021-12-27,14189.35,2021-12-26 23:59:29+00:00
2021-12-26,14180.75,2021-12-25 23:59:00+00:00
2021-12-25,14180.75,2021-12-24 23:59:00+00:00
2021-12-24,14167.85,2021-12-23 23:59:36+00:00
2021-12-23,14199.8,2021-12-22 23:59:12+00:00
2021-12-22,14263.95,2021-12-21 23:59:19+00:00
2021-12-21,14388.75,2021-12-20 23:59:24+00:00
2021-12-20,14388.841937,2021-12-19 23:59:24+00:00
2021-12-19,14385.75,2021-12-18 23:59:06+00:00
2021-12-18,14385.75,2021-12-17 23:59:00+00:00
2021-12-17,14358.05,2021-12-16 23:59:29+00:00
2021-12-16,14332.75,2021-12-15 23:59:30+00:00
2021-12-15,14317.65,2021-12-14 23:59:30+00:00
2021-12-14,14324.75,2021-12-13 23:59:36+00:00
2021-12-13,14379.324421,2021-12-12 23:59:14+00:00
2021-12-12,14355.0,2021-12-11 23:59:07+00:00
2021-12-11,14355.0,2021-12-10 23:59:00+00:00
2021-12-10,14352.75,2021-12-09 23:59:24+00:00
2021-12-09,14305.9,2021-12-08 23:59:32+00:00
2021-12-08,14352.95,2021-12-07 23:59:32+00:00
2021-12-07,14433.25,2021-12-06 23:59:00+00:00
2021-12-06,14474.668681,2021-12-05 23:59:00+00:00
2021-12-05,14526.0,2021-12-04 23:59:00+00:00
2021-12-04,14526.0,2021-12-03 23:59:00+00:00
2021-12-03,14392.05,2021-12-02 23:59:13+00:00
2021-12-02,14380.4,2021-12-01 23:59:13+00:00
2021-12-01,14317.724748,2021-11-30 23:59:33+00:00
2021-11-30,14335.6,2021-11-29 23:59:36+00:00
2021-11-29,14379.716018,2021-11-28 23:59:13+00:00
2021-11-28,14414.7,2021-11-27 23:59:00+00:00
2021-11-27,14414.7,2021-11-26 23:59:00+00:00
2021-11-26,14286.05,2021-11-25 23:59:28+00:00
2021-11-25,14303.45,2021-11-24 23:59:29+00:00
2021-11-24,14279.5,2021-11-23 23:59:30+00:00
2021-11-23,14261.85,2021-11-22 23:59:28+00:00
2021-11-22,14264.144185,2021-11-21 23:59:29+00:00
2021-11-21,14269.35,2021-11-20 23:59:08+00:00
2021-11-20,14269.35,2021-11-19 23:59:09+00:00
2021-11-19,14206.95,2021-11-18 23:59:10+00:00
2021-11-18,14230.3,2021-11-17 23:59:09+00:00
2021-11-17,14237.2,2021-11-16 23:59:09+00:00
2021-11-16,14185.45,2021-11-15 23:59:36+00:00
2021-11-15,14203.998385,2021-11-14 23:59:13+00:00
2021-11-14,14191.2,2021-11-13 23:59:00+00:00
2021-11-13,14191.2,2021-11-12 23:59:10+00:00
2021-11-12,14261.75,2021-11-11 23:59:12+00:00
2021-11-11,14304.9,2021-11-10 23:59:12+00:00
2021-11-10,14258.95,2021-11-09 23:59:12+00:00
2021-11-09,14253.75,2021-11-08 23:59:36+00:00
2021-11-08,14340.431127,2021-11-07 23:59:12+00:00
2021-11-07,14319.85,2021-11-06 23:59:06+00:00
2021-11-06,14319.85,2021-11-05 23:59:05+00:00
2021-11-05,14412.5,2021-11-04 23:59:09+00:00
2021-11-04,14335.65,2021-11-03 23:59:19+00:00
2021-11-03,14291.65,2021-11-02 23:59:10+00:00
2021-11-02,14276.65,2021-11-01 23:59:37+00:00
2021-11-01,14210.656647,2021-10-31 23:59:10+00:00
2021-10-31,14228.55,2021-10-30 23:59:04+00:00
2021-10-30,14228.55,2021-10-29 23:59:04+00:00
2021-10-29,14199.1,2021-10-28 23:59:10+00:00
2021-10-28,14219.35,2021-10-27 23:59:10+00:00
2021-10-27,14145.7,2021-10-26 23:59:34+00:00
2021-10-26,14160.85,2021-10-25 23:59:09+00:00
2021-10-25,14123.149914,2021-10-24 23:59:09+00:00
2021-10-24,14230.8,2021-10-23 23:59:05+00:00
2021-10-23,14230.8,2021-10-22 23:59:04+00:00
2021-10-22,14147.05,2021-10-21 23:59:07+00:00
2021-10-21,14119.85,2021-10-20 23:59:07+00:00
2021-10-20,14100.85,2021-10-19 23:59:07+00:00
2021-10-19,14129.15,2021-10-18 23:59:21+00:00
2021-10-18,14073.804184,2021-10-17 23:59:07+00:00
2021-10-17,14064.45,2021-10-16 23:59:00+00:00
2021-10-16,14064.45,2021-10-15 23:59:00+00:00
2021-10-15,14057.15,2021-10-14 23:59:36+00:00
2021-10-14,14190.15,2021-10-13 23:59:07+00:00
